Average Train Loss 0.00230062 | step 28740 | Epoch 0
Average Train Loss 0.00216594 | step 28750 | Epoch 0
Average Train Loss 0.00219773 | step 28760 | Epoch 0
Average Train Loss 0.00223302 | step 28770 | Epoch 0
Average Train Loss 0.00215072 | step 28780 | Epoch 0
Average Train Loss 0.00196834 | step 28790 | Epoch 0
Average Train Loss 0.00234526 | step 28800 | Epoch 0
Average Train Loss 0.00230395 | step 28810 | Epoch 0
Average Train Loss 0.00209045 | step 28820 | Epoch 0
Average Train Loss 0.00264202 | step 28830 | Epoch 0
Average Train Loss 0.00217813 | step 28840 | Epoch 0
Average Train Loss 0.00223573 | step 28850 | Epoch 0
Average Train Loss 0.00210044 | step 28860 | Epoch 0
Average Train Loss 0.00204957 | step 28870 | Epoch 0
Average Train Loss 0.00214706 | step 28880 | Epoch 0
Average Train Loss 0.00223387 | step 28890 | Epoch 0
Average Train Loss 0.00220540 | step 28900 | Epoch 0
Average Train Loss 0.00238942 | step 28910 | Epoch 0
Average Train Loss 0.00213710 | step 28920 | Epoch 0
Average Train Loss 0.00234815 | step 28930 | Epoch 0
Average Train Loss 0.00218740 | step 28940 | Epoch 0
Average Train Loss 0.00206588 | step 28950 | Epoch 0
Average Train Loss 0.00215125 | step 28960 | Epoch 0
Average Train Loss 0.00209182 | step 28970 | Epoch 0
Average Train Loss 0.00219693 | step 28980 | Epoch 0
Average Train Loss 0.00232301 | step 28990 | Epoch 0
Average Train Loss 0.00223093 | step 29000 | Epoch 0
Average Validation Loss 0.00213333 | step 29000 | Epoch 0
Average Train Loss 0.00219843 | step 29010 | Epoch 0
Average Train Loss 0.00222082 | step 29020 | Epoch 0
Average Train Loss 0.00218121 | step 29030 | Epoch 0
Average Train Loss 0.00237100 | step 29040 | Epoch 0
Average Train Loss 0.00223679 | step 29050 | Epoch 0
Average Train Loss 0.00214600 | step 29060 | Epoch 0
Average Train Loss 0.00214616 | step 29070 | Epoch 0
Average Train Loss 0.00202035 | step 29080 | Epoch 0
Average Train Loss 0.00209490 | step 29090 | Epoch 0
Average Train Loss 0.00231522 | step 29100 | Epoch 0
Average Train Loss 0.00219120 | step 29110 | Epoch 0
Average Train Loss 0.00206408 | step 29120 | Epoch 0
Average Train Loss 0.00193986 | step 29130 | Epoch 0
Average Train Loss 0.00214445 | step 29140 | Epoch 0
Average Train Loss 0.00230174 | step 29150 | Epoch 0
Average Train Loss 0.00195464 | step 29160 | Epoch 0
Average Train Loss 0.00205238 | step 29170 | Epoch 0
Average Train Loss 0.00225441 | step 29180 | Epoch 0
Average Train Loss 0.00201030 | step 29190 | Epoch 0
Average Train Loss 0.00219698 | step 29200 | Epoch 0
Average Train Loss 0.00206788 | step 29210 | Epoch 0
Average Train Loss 0.00216686 | step 29220 | Epoch 0
Average Train Loss 0.00220341 | step 29230 | Epoch 0
Average Train Loss 0.00216587 | step 29240 | Epoch 0
Average Train Loss 0.00205627 | step 29250 | Epoch 0
Average Train Loss 0.00233281 | step 29260 | Epoch 0
Average Train Loss 0.00218090 | step 29270 | Epoch 0
Average Train Loss 0.00215762 | step 29280 | Epoch 0
Average Train Loss 0.00200878 | step 29290 | Epoch 0
Average Train Loss 0.00226848 | step 29300 | Epoch 0
Average Train Loss 0.00222621 | step 29310 | Epoch 0
Average Train Loss 0.00213610 | step 29320 | Epoch 0
Average Train Loss 0.00228649 | step 29330 | Epoch 0
Average Train Loss 0.00217208 | step 29340 | Epoch 0
Average Train Loss 0.00233298 | step 29350 | Epoch 0
Average Train Loss 0.00212364 | step 29360 | Epoch 0
Average Train Loss 0.00213958 | step 29370 | Epoch 0
Average Train Loss 0.00211877 | step 29380 | Epoch 0
Average Train Loss 0.00214936 | step 29390 | Epoch 0
Average Train Loss 0.00203938 | step 29400 | Epoch 0
Average Train Loss 0.00217627 | step 29410 | Epoch 0
Average Train Loss 0.00198778 | step 29420 | Epoch 0
Average Train Loss 0.00213594 | step 29430 | Epoch 0
Average Train Loss 0.00214999 | step 29440 | Epoch 0
Average Train Loss 0.00224619 | step 29450 | Epoch 0
Average Train Loss 0.00215057 | step 29460 | Epoch 0
Average Train Loss 0.00191726 | step 29470 | Epoch 0
Average Train Loss 0.00200043 | step 29480 | Epoch 0
Average Train Loss 0.00205666 | step 29490 | Epoch 0
Average Train Loss 0.00212692 | step 29500 | Epoch 0
Average Train Loss 0.00226280 | step 29510 | Epoch 0
Average Train Loss 0.00216087 | step 29520 | Epoch 0
Average Train Loss 0.00210742 | step 29530 | Epoch 0
Average Train Loss 0.00204736 | step 29540 | Epoch 0
Average Train Loss 0.00201103 | step 29550 | Epoch 0
Average Train Loss 0.00211144 | step 29560 | Epoch 0
Average Train Loss 0.00223916 | step 29570 | Epoch 0
Average Train Loss 0.00225714 | step 29580 | Epoch 0
Average Train Loss 0.00220956 | step 29590 | Epoch 0
Average Train Loss 0.00194133 | step 29600 | Epoch 0
Average Train Loss 0.00220102 | step 29610 | Epoch 0
Average Train Loss 0.00211013 | step 29620 | Epoch 0
Average Train Loss 0.00208494 | step 29630 | Epoch 0
Average Train Loss 0.00199984 | step 29640 | Epoch 0
Average Train Loss 0.00213892 | step 29650 | Epoch 0
Average Train Loss 0.00203617 | step 29660 | Epoch 0
Average Train Loss 0.00197045 | step 29670 | Epoch 0
Average Train Loss 0.00203860 | step 29680 | Epoch 0
Average Train Loss 0.00214450 | step 29690 | Epoch 0
Average Train Loss 0.00217432 | step 29700 | Epoch 0
Average Train Loss 0.00208330 | step 29710 | Epoch 0
Average Train Loss 0.00203268 | step 29720 | Epoch 0
Average Train Loss 0.00222620 | step 29730 | Epoch 0
Average Train Loss 0.00198527 | step 29740 | Epoch 0
Average Train Loss 0.00204423 | step 29750 | Epoch 0
Average Train Loss 0.00213492 | step 29760 | Epoch 0
Average Train Loss 0.00211487 | step 29770 | Epoch 0
Average Train Loss 0.00218614 | step 29780 | Epoch 0
Average Train Loss 0.00214126 | step 29790 | Epoch 0
Average Train Loss 0.00220651 | step 29800 | Epoch 0
Average Train Loss 0.00227912 | step 29810 | Epoch 0
Average Train Loss 0.00224836 | step 29820 | Epoch 0
Average Train Loss 0.00221372 | step 29830 | Epoch 0
Average Train Loss 0.00217659 | step 29840 | Epoch 0
Average Train Loss 0.00205181 | step 29850 | Epoch 0
Average Train Loss 0.00211154 | step 29860 | Epoch 0
Average Train Loss 0.00208233 | step 29870 | Epoch 0
Average Train Loss 0.00211534 | step 29880 | Epoch 0
Average Train Loss 0.00244111 | step 29890 | Epoch 0
Average Train Loss 0.00220064 | step 29900 | Epoch 0
Average Train Loss 0.00243250 | step 29910 | Epoch 0
Average Train Loss 0.00214593 | step 29920 | Epoch 0
Average Train Loss 0.00182440 | step 29930 | Epoch 0
Average Train Loss 0.00228186 | step 29940 | Epoch 0
Average Train Loss 0.00217622 | step 29950 | Epoch 0
Average Train Loss 0.00197822 | step 29960 | Epoch 0
Average Train Loss 0.00209951 | step 29970 | Epoch 0
Average Train Loss 0.00192558 | step 29980 | Epoch 0
Average Train Loss 0.00221762 | step 29990 | Epoch 0
Average Train Loss 0.00213803 | step 30000 | Epoch 0
Average Validation Loss 0.00211659 | step 30000 | Epoch 0
Average Train Loss 0.00220550 | step 30010 | Epoch 0
Average Train Loss 0.00224298 | step 30020 | Epoch 0
Average Train Loss 0.00203911 | step 30030 | Epoch 0
Average Train Loss 0.00203042 | step 30040 | Epoch 0
Average Train Loss 0.00201101 | step 30050 | Epoch 0
Average Train Loss 0.00217093 | step 30060 | Epoch 0
Average Train Loss 0.00209838 | step 30070 | Epoch 0
Average Train Loss 0.00221420 | step 30080 | Epoch 0
Average Train Loss 0.00216549 | step 30090 | Epoch 0
Average Train Loss 0.00208585 | step 30100 | Epoch 0
Average Train Loss 0.00230810 | step 30110 | Epoch 0
Average Train Loss 0.00188270 | step 30120 | Epoch 0
Average Train Loss 0.00203347 | step 30130 | Epoch 0
Average Train Loss 0.00211189 | step 30140 | Epoch 0
Average Train Loss 0.00209088 | step 30150 | Epoch 0
Average Train Loss 0.00245420 | step 30160 | Epoch 0
Average Train Loss 0.00205885 | step 30170 | Epoch 0
Average Train Loss 0.00206865 | step 30180 | Epoch 0
Average Train Loss 0.00203416 | step 30190 | Epoch 0
Average Train Loss 0.00217388 | step 30200 | Epoch 0
Average Train Loss 0.00196274 | step 30210 | Epoch 0
Average Train Loss 0.00198591 | step 30220 | Epoch 0
Average Train Loss 0.00197774 | step 30230 | Epoch 0
Average Train Loss 0.00214205 | step 30240 | Epoch 0
Average Train Loss 0.00244273 | step 30250 | Epoch 0
Average Train Loss 0.00237825 | step 30260 | Epoch 0
Average Train Loss 0.00229427 | step 30270 | Epoch 0
Average Train Loss 0.00211716 | step 30280 | Epoch 0
Average Train Loss 0.00214252 | step 30290 | Epoch 0
Average Train Loss 0.00221006 | step 30300 | Epoch 0
Average Train Loss 0.00207419 | step 30310 | Epoch 0
Average Train Loss 0.00223417 | step 30320 | Epoch 0
Average Train Loss 0.00215919 | step 30330 | Epoch 0
Average Train Loss 0.00209737 | step 30340 | Epoch 0
Average Train Loss 0.00226125 | step 30350 | Epoch 0
Average Train Loss 0.00194626 | step 30360 | Epoch 0
Average Train Loss 0.00206697 | step 30370 | Epoch 0
Average Train Loss 0.00202582 | step 30380 | Epoch 0
Average Train Loss 0.00228354 | step 30390 | Epoch 0
Average Train Loss 0.00215705 | step 30400 | Epoch 0
Average Train Loss 0.00204620 | step 30410 | Epoch 0
Average Train Loss 0.00216734 | step 30420 | Epoch 0
Average Train Loss 0.00204929 | step 30430 | Epoch 0
Average Train Loss 0.00222770 | step 30440 | Epoch 0
Average Train Loss 0.00236639 | step 30450 | Epoch 0
Average Train Loss 0.00200299 | step 30460 | Epoch 0
Average Train Loss 0.00196334 | step 30470 | Epoch 0
Average Train Loss 0.00223684 | step 30480 | Epoch 0
Average Train Loss 0.00207376 | step 30490 | Epoch 0
Average Train Loss 0.00213270 | step 30500 | Epoch 0
Average Train Loss 0.00213665 | step 30510 | Epoch 0
Average Train Loss 0.00222971 | step 30520 | Epoch 0
Average Train Loss 0.00202517 | step 30530 | Epoch 0
Average Train Loss 0.00213366 | step 30540 | Epoch 0
Average Train Loss 0.00205726 | step 30550 | Epoch 0
Average Train Loss 0.00208148 | step 30560 | Epoch 0
Average Train Loss 0.00205022 | step 30570 | Epoch 0
Average Train Loss 0.00211721 | step 30580 | Epoch 0
Average Train Loss 0.00206737 | step 30590 | Epoch 0
Average Train Loss 0.00208389 | step 30600 | Epoch 0
Average Train Loss 0.00205922 | step 30610 | Epoch 0
Average Train Loss 0.00222825 | step 30620 | Epoch 0
Average Train Loss 0.00205333 | step 30630 | Epoch 0
Average Train Loss 0.00206869 | step 30640 | Epoch 0
Average Train Loss 0.00219465 | step 30650 | Epoch 0
Average Train Loss 0.00224796 | step 30660 | Epoch 0
Average Train Loss 0.00193224 | step 30670 | Epoch 0
Average Train Loss 0.00209879 | step 30680 | Epoch 0
Average Train Loss 0.00217135 | step 30690 | Epoch 0
Average Train Loss 0.00211590 | step 30700 | Epoch 0
Average Train Loss 0.00204059 | step 30710 | Epoch 0
Average Train Loss 0.00210744 | step 30720 | Epoch 0
Average Train Loss 0.00203388 | step 30730 | Epoch 0
Average Train Loss 0.00197868 | step 30740 | Epoch 0
Average Train Loss 0.00218040 | step 30750 | Epoch 0
Average Train Loss 0.00238394 | step 30760 | Epoch 0
Average Train Loss 0.00210170 | step 30770 | Epoch 0
Average Train Loss 0.00197144 | step 30780 | Epoch 0
Average Train Loss 0.00216219 | step 30790 | Epoch 0
Average Train Loss 0.00207759 | step 30800 | Epoch 0
Average Train Loss 0.00186827 | step 30810 | Epoch 0
Average Train Loss 0.00212263 | step 30820 | Epoch 0
Average Train Loss 0.00214294 | step 30830 | Epoch 0
Average Train Loss 0.00196828 | step 30840 | Epoch 0
Average Train Loss 0.00212902 | step 30850 | Epoch 0
Average Train Loss 0.00215239 | step 30860 | Epoch 0
Average Train Loss 0.00231678 | step 30870 | Epoch 0
Average Train Loss 0.00205503 | step 30880 | Epoch 0
Average Train Loss 0.00214014 | step 30890 | Epoch 0
Average Train Loss 0.00215010 | step 30900 | Epoch 0
Average Train Loss 0.00215262 | step 30910 | Epoch 0
Average Train Loss 0.00215228 | step 30920 | Epoch 0
Average Train Loss 0.00213601 | step 30930 | Epoch 0
Average Train Loss 0.00228844 | step 30940 | Epoch 0
Average Train Loss 0.00203013 | step 30950 | Epoch 0
Average Train Loss 0.00200675 | step 30960 | Epoch 0
Average Train Loss 0.00203870 | step 30970 | Epoch 0
Average Train Loss 0.00197698 | step 30980 | Epoch 0
Average Train Loss 0.00201983 | step 30990 | Epoch 0
Average Train Loss 0.00203870 | step 31000 | Epoch 0
Average Validation Loss 0.00211843 | step 31000 | Epoch 0
Average Train Loss 0.00235736 | step 31010 | Epoch 0
Average Train Loss 0.00197335 | step 31020 | Epoch 0
Average Train Loss 0.00228129 | step 31030 | Epoch 0
Average Train Loss 0.00210878 | step 31040 | Epoch 0
Average Train Loss 0.00197425 | step 31050 | Epoch 0
Average Train Loss 0.00228661 | step 31060 | Epoch 0
Average Train Loss 0.00208514 | step 31070 | Epoch 0
Average Train Loss 0.00201406 | step 31080 | Epoch 0
Average Train Loss 0.00209690 | step 31090 | Epoch 0
Average Train Loss 0.00198592 | step 31100 | Epoch 0
Average Train Loss 0.00209691 | step 31110 | Epoch 0
Average Train Loss 0.00198768 | step 31120 | Epoch 0
Average Train Loss 0.00196880 | step 31130 | Epoch 0
Average Train Loss 0.00215282 | step 31140 | Epoch 0
Average Train Loss 0.00182154 | step 31150 | Epoch 0
Average Train Loss 0.00210834 | step 31160 | Epoch 0
Average Train Loss 0.00204492 | step 31170 | Epoch 0
Average Train Loss 0.00192260 | step 31180 | Epoch 0
Average Train Loss 0.00208533 | step 31190 | Epoch 0
Average Train Loss 0.00197257 | step 31200 | Epoch 0
Average Train Loss 0.00204594 | step 31210 | Epoch 0
Average Train Loss 0.00215225 | step 31220 | Epoch 0
Average Train Loss 0.00207186 | step 31230 | Epoch 0
Average Train Loss 0.00226932 | step 31240 | Epoch 0
Average Train Loss 0.00219775 | step 31250 | Epoch 0
Average Train Loss 0.00241127 | step 31260 | Epoch 0
Average Train Loss 0.00220991 | step 31270 | Epoch 0
Average Train Loss 0.00206238 | step 31280 | Epoch 0
Average Train Loss 0.00206816 | step 31290 | Epoch 0
Average Train Loss 0.00198393 | step 31300 | Epoch 0
Average Train Loss 0.00213737 | step 31310 | Epoch 0
Average Train Loss 0.00209164 | step 31320 | Epoch 0
Average Train Loss 0.00212158 | step 31330 | Epoch 0
Average Train Loss 0.00205724 | step 31340 | Epoch 0
Average Train Loss 0.00214531 | step 31350 | Epoch 0
Average Train Loss 0.00223782 | step 31360 | Epoch 0
Average Train Loss 0.00218878 | step 31370 | Epoch 0
Average Train Loss 0.00191924 | step 31380 | Epoch 0
Average Train Loss 0.00210116 | step 31390 | Epoch 0
Average Train Loss 0.00212566 | step 31400 | Epoch 0
Average Train Loss 0.00238452 | step 31410 | Epoch 0
Average Train Loss 0.00192403 | step 31420 | Epoch 0
Average Train Loss 0.00237871 | step 31430 | Epoch 0
Average Train Loss 0.00217677 | step 31440 | Epoch 0
Average Train Loss 0.00209261 | step 31450 | Epoch 0
Average Train Loss 0.00202913 | step 31460 | Epoch 0
Average Train Loss 0.00223312 | step 31470 | Epoch 0
Average Train Loss 0.00225915 | step 31480 | Epoch 0
Average Train Loss 0.00200325 | step 31490 | Epoch 0
Average Train Loss 0.00217511 | step 31500 | Epoch 0
Average Train Loss 0.00209515 | step 31510 | Epoch 0
Average Train Loss 0.00207032 | step 31520 | Epoch 0
Average Train Loss 0.00211149 | step 31530 | Epoch 0
Average Train Loss 0.00206225 | step 31540 | Epoch 0
Average Train Loss 0.00211008 | step 31550 | Epoch 0
Average Train Loss 0.00210074 | step 31560 | Epoch 0
Average Train Loss 0.00199337 | step 31570 | Epoch 0
Average Train Loss 0.00216839 | step 31580 | Epoch 0
Average Train Loss 0.00230691 | step 31590 | Epoch 0
Average Train Loss 0.00206377 | step 31600 | Epoch 0
Average Train Loss 0.00200093 | step 31610 | Epoch 0
Average Train Loss 0.00227936 | step 31620 | Epoch 0
Average Train Loss 0.00224427 | step 31630 | Epoch 0
Average Train Loss 0.00197921 | step 31640 | Epoch 0
Average Train Loss 0.00199776 | step 31650 | Epoch 0
Average Train Loss 0.00216423 | step 31660 | Epoch 0
Average Train Loss 0.00210280 | step 31670 | Epoch 0
Average Train Loss 0.00210857 | step 31680 | Epoch 0
Average Train Loss 0.00224173 | step 31690 | Epoch 0
Average Train Loss 0.00196642 | step 31700 | Epoch 0
Average Train Loss 0.00198357 | step 31710 | Epoch 0
Average Train Loss 0.00199976 | step 31720 | Epoch 0
Average Train Loss 0.00198068 | step 31730 | Epoch 0
Average Train Loss 0.00195428 | step 31740 | Epoch 0
Average Train Loss 0.00223262 | step 31750 | Epoch 0
Average Train Loss 0.00213568 | step 31760 | Epoch 0
Average Train Loss 0.00211021 | step 31770 | Epoch 0
Average Train Loss 0.00228012 | step 31780 | Epoch 0
Average Train Loss 0.00206841 | step 31790 | Epoch 0
Average Train Loss 0.00211252 | step 31800 | Epoch 0
Average Train Loss 0.00219603 | step 31810 | Epoch 0
Average Train Loss 0.00194557 | step 31820 | Epoch 0
Average Train Loss 0.00211232 | step 31830 | Epoch 0
Average Train Loss 0.00208794 | step 31840 | Epoch 0
Average Train Loss 0.00220127 | step 31850 | Epoch 0
Average Train Loss 0.00220792 | step 31860 | Epoch 0
Average Train Loss 0.00203780 | step 31870 | Epoch 0
Average Train Loss 0.00196863 | step 31880 | Epoch 0
Average Train Loss 0.00199869 | step 31890 | Epoch 0
Average Train Loss 0.00207989 | step 31900 | Epoch 0
Average Train Loss 0.00204613 | step 31910 | Epoch 0
Average Train Loss 0.00199395 | step 31920 | Epoch 0
Average Train Loss 0.00208022 | step 31930 | Epoch 0
Average Train Loss 0.00213965 | step 31940 | Epoch 0
Average Train Loss 0.00201870 | step 31950 | Epoch 0
Average Train Loss 0.00214943 | step 31960 | Epoch 0
Average Train Loss 0.00211932 | step 31970 | Epoch 0
Average Train Loss 0.00212221 | step 31980 | Epoch 0
Average Train Loss 0.00216103 | step 31990 | Epoch 0
Average Train Loss 0.00213683 | step 32000 | Epoch 0
Average Validation Loss 0.00219430 | step 32000 | Epoch 0
Average Train Loss 0.00219293 | step 32010 | Epoch 0
Average Train Loss 0.00207337 | step 32020 | Epoch 0
Average Train Loss 0.00209811 | step 32030 | Epoch 0
Average Train Loss 0.00209572 | step 32040 | Epoch 0
Average Train Loss 0.00214690 | step 32050 | Epoch 0
Average Train Loss 0.00214474 | step 32060 | Epoch 0
Average Train Loss 0.00207955 | step 32070 | Epoch 0
Average Train Loss 0.00199973 | step 32080 | Epoch 0
Average Train Loss 0.00217054 | step 32090 | Epoch 0
Average Train Loss 0.00218044 | step 32100 | Epoch 0
Average Train Loss 0.00222092 | step 32110 | Epoch 0
Average Train Loss 0.00221848 | step 32120 | Epoch 0
Average Train Loss 0.00231939 | step 32130 | Epoch 0
Average Train Loss 0.00222495 | step 32140 | Epoch 0
Average Train Loss 0.00208074 | step 32150 | Epoch 0
Average Train Loss 0.00219015 | step 32160 | Epoch 0
Average Train Loss 0.00221018 | step 32170 | Epoch 0
Average Train Loss 0.00210861 | step 32180 | Epoch 0
Average Train Loss 0.00206573 | step 32190 | Epoch 0
Average Train Loss 0.00219178 | step 32200 | Epoch 0
Average Train Loss 0.00211902 | step 32210 | Epoch 0
Average Train Loss 0.00213581 | step 32220 | Epoch 0
Average Train Loss 0.00207707 | step 32230 | Epoch 0
Average Train Loss 0.00206893 | step 32240 | Epoch 0
Average Train Loss 0.00224949 | step 32250 | Epoch 0
Average Train Loss 0.00218742 | step 32260 | Epoch 0
Average Train Loss 0.00216378 | step 32270 | Epoch 0
Average Train Loss 0.00220382 | step 32280 | Epoch 0
Average Train Loss 0.00208600 | step 32290 | Epoch 0
Average Train Loss 0.00206516 | step 32300 | Epoch 0
Average Train Loss 0.00206714 | step 32310 | Epoch 0
Average Train Loss 0.00226967 | step 32320 | Epoch 0
Average Train Loss 0.00213043 | step 32330 | Epoch 0
Average Train Loss 0.00205515 | step 32340 | Epoch 0
Average Train Loss 0.00222416 | step 32350 | Epoch 0
Average Train Loss 0.00218460 | step 32360 | Epoch 0
Average Train Loss 0.00206093 | step 32370 | Epoch 0
Average Train Loss 0.00198298 | step 32380 | Epoch 0
Average Train Loss 0.00205537 | step 32390 | Epoch 0
Average Train Loss 0.00211578 | step 32400 | Epoch 0
Average Train Loss 0.00196530 | step 32410 | Epoch 0
Average Train Loss 0.00219396 | step 32420 | Epoch 0
Average Train Loss 0.00210220 | step 32430 | Epoch 0
Average Train Loss 0.00200981 | step 32440 | Epoch 0
Average Train Loss 0.00196465 | step 32450 | Epoch 0
Average Train Loss 0.00225212 | step 32460 | Epoch 0
Average Train Loss 0.00204723 | step 32470 | Epoch 0
Average Train Loss 0.00202104 | step 32480 | Epoch 0
Average Train Loss 0.00199320 | step 32490 | Epoch 0
Average Train Loss 0.00226107 | step 32500 | Epoch 0
Average Train Loss 0.00220650 | step 32510 | Epoch 0
Average Train Loss 0.00228123 | step 32520 | Epoch 0
Average Train Loss 0.00209805 | step 32530 | Epoch 0
Average Train Loss 0.00212675 | step 32540 | Epoch 0
Average Train Loss 0.00212726 | step 32550 | Epoch 0
Average Train Loss 0.00228975 | step 32560 | Epoch 0
Average Train Loss 0.00200370 | step 32570 | Epoch 0
Average Train Loss 0.00215819 | step 32580 | Epoch 0
Average Train Loss 0.00209138 | step 32590 | Epoch 0
Average Train Loss 0.00196636 | step 32600 | Epoch 0
Average Train Loss 0.00206412 | step 32610 | Epoch 0
Average Train Loss 0.00227459 | step 32620 | Epoch 0
Average Train Loss 0.00195598 | step 32630 | Epoch 0
Average Train Loss 0.00211405 | step 32640 | Epoch 0
Average Train Loss 0.00206281 | step 32650 | Epoch 0
Average Train Loss 0.00206493 | step 32660 | Epoch 0
Average Train Loss 0.00216017 | step 32670 | Epoch 0
Average Train Loss 0.00226048 | step 32680 | Epoch 0
Average Train Loss 0.00215720 | step 32690 | Epoch 0
Average Train Loss 0.00204024 | step 32700 | Epoch 0
Average Train Loss 0.00216160 | step 32710 | Epoch 0
Average Train Loss 0.00219398 | step 32720 | Epoch 0
Average Train Loss 0.00198318 | step 32730 | Epoch 0
Average Train Loss 0.00226075 | step 32740 | Epoch 0
Average Train Loss 0.00220568 | step 32750 | Epoch 0
Average Train Loss 0.00228457 | step 32760 | Epoch 0
Average Train Loss 0.00212263 | step 32770 | Epoch 0
Average Train Loss 0.00226382 | step 32780 | Epoch 0
Average Train Loss 0.00203533 | step 32790 | Epoch 0
Average Train Loss 0.00203084 | step 32800 | Epoch 0
Average Train Loss 0.00189341 | step 32810 | Epoch 0
Average Train Loss 0.00201347 | step 32820 | Epoch 0
Average Train Loss 0.00221675 | step 32830 | Epoch 0
Average Train Loss 0.00203265 | step 32840 | Epoch 0
Average Train Loss 0.00211497 | step 32850 | Epoch 0
Average Train Loss 0.00186341 | step 32860 | Epoch 0
Average Train Loss 0.00197688 | step 32870 | Epoch 0
Average Train Loss 0.00195772 | step 32880 | Epoch 0
Average Train Loss 0.00206217 | step 32890 | Epoch 0
Average Train Loss 0.00210942 | step 32900 | Epoch 0
Average Train Loss 0.00207975 | step 32910 | Epoch 0
Average Train Loss 0.00188551 | step 32920 | Epoch 0
Average Train Loss 0.00213335 | step 32930 | Epoch 0
Average Train Loss 0.00207557 | step 32940 | Epoch 0
Average Train Loss 0.00192208 | step 32950 | Epoch 0
Average Train Loss 0.00207902 | step 32960 | Epoch 0
Average Train Loss 0.00215448 | step 32970 | Epoch 0
Average Train Loss 0.00216530 | step 32980 | Epoch 0
Average Train Loss 0.00207881 | step 32990 | Epoch 0
Average Train Loss 0.00216255 | step 33000 | Epoch 0
Average Validation Loss 0.00215095 | step 33000 | Epoch 0
Average Train Loss 0.00199019 | step 33010 | Epoch 0
Average Train Loss 0.00206466 | step 33020 | Epoch 0
Average Train Loss 0.00222503 | step 33030 | Epoch 0
Average Train Loss 0.00203355 | step 33040 | Epoch 0
Average Train Loss 0.00195818 | step 33050 | Epoch 0
Average Train Loss 0.00194449 | step 33060 | Epoch 0
Average Train Loss 0.00203300 | step 33070 | Epoch 0
Average Train Loss 0.00207704 | step 33080 | Epoch 0
Average Train Loss 0.00199809 | step 33090 | Epoch 0
Average Train Loss 0.00198634 | step 33100 | Epoch 0
Average Train Loss 0.00209762 | step 33110 | Epoch 0
Average Train Loss 0.00215945 | step 33120 | Epoch 0
Average Train Loss 0.00261681 | step 33130 | Epoch 0
Average Train Loss 0.00214451 | step 33140 | Epoch 0
Average Train Loss 0.00219105 | step 33150 | Epoch 0
Average Train Loss 0.00218135 | step 33160 | Epoch 0
Average Train Loss 0.00201682 | step 33170 | Epoch 0
Average Train Loss 0.00214578 | step 33180 | Epoch 0
Average Train Loss 0.00198564 | step 33190 | Epoch 0
Average Train Loss 0.00229278 | step 33200 | Epoch 0
Average Train Loss 0.00207813 | step 33210 | Epoch 0
Average Train Loss 0.00244263 | step 33220 | Epoch 0
Average Train Loss 0.00237088 | step 33230 | Epoch 0
Average Train Loss 0.00230377 | step 33240 | Epoch 0
Average Train Loss 0.00215148 | step 33250 | Epoch 0
Average Train Loss 0.00207044 | step 33260 | Epoch 0
Average Train Loss 0.00202669 | step 33270 | Epoch 0
Average Train Loss 0.00209188 | step 33280 | Epoch 0
Average Train Loss 0.00210337 | step 33290 | Epoch 0
Average Train Loss 0.00201739 | step 33300 | Epoch 0
Average Train Loss 0.00195892 | step 33310 | Epoch 0
Average Train Loss 0.00206700 | step 33320 | Epoch 0
Average Train Loss 0.00211562 | step 33330 | Epoch 0
Average Train Loss 0.00223221 | step 33340 | Epoch 0
Average Train Loss 0.00191847 | step 33350 | Epoch 0
Average Train Loss 0.00214373 | step 33360 | Epoch 0
Average Train Loss 0.00214242 | step 33370 | Epoch 0
Average Train Loss 0.00211995 | step 33380 | Epoch 0
Average Train Loss 0.00205114 | step 33390 | Epoch 0
Average Train Loss 0.00219936 | step 33400 | Epoch 0
Average Train Loss 0.00227523 | step 33410 | Epoch 0
Average Train Loss 0.00224377 | step 33420 | Epoch 0
Average Train Loss 0.00237475 | step 33430 | Epoch 0
Average Train Loss 0.00204488 | step 33440 | Epoch 0
Average Train Loss 0.00211193 | step 33450 | Epoch 0
Average Train Loss 0.00226753 | step 33460 | Epoch 0
Average Train Loss 0.00207800 | step 33470 | Epoch 0
Average Train Loss 0.00199565 | step 33480 | Epoch 0
Average Train Loss 0.00205981 | step 33490 | Epoch 0
Average Train Loss 0.00189946 | step 33500 | Epoch 0
Average Train Loss 0.00201235 | step 33510 | Epoch 0
Average Train Loss 0.00206618 | step 33520 | Epoch 0
Average Train Loss 0.00215173 | step 33530 | Epoch 0
Average Train Loss 0.00211959 | step 33540 | Epoch 0
Average Train Loss 0.00194234 | step 33550 | Epoch 0
Average Train Loss 0.00207568 | step 33560 | Epoch 0
Average Train Loss 0.00211250 | step 33570 | Epoch 0
Average Train Loss 0.00207487 | step 33580 | Epoch 0
Average Train Loss 0.00212979 | step 33590 | Epoch 0
Average Train Loss 0.00208459 | step 33600 | Epoch 0
Average Train Loss 0.00208442 | step 33610 | Epoch 0
Average Train Loss 0.00212152 | step 33620 | Epoch 0
Average Train Loss 0.00228362 | step 33630 | Epoch 0
Average Train Loss 0.00213142 | step 33640 | Epoch 0
Average Train Loss 0.00222881 | step 33650 | Epoch 0
Average Train Loss 0.00196340 | step 33660 | Epoch 0
Average Train Loss 0.00211318 | step 33670 | Epoch 0
